epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,65.3275,1.58566,1.2647,1.3779,0.65824,0.63335,0.65586,0.30724,1.80908,1.42542,1.5095,0.0017228,0.0017228,0.0017228
16,69.1033,1.59856,1.30818,1.39377,0.68046,0.61046,0.64443,0.3039,1.83237,1.33636,1.52671,0.001703,0.001703,0.001703
17,72.8256,1.56346,1.24785,1.36336,0.73175,0.64401,0.68994,0.34048,1.77369,1.28315,1.46972,0.0016832,0.0016832,0.0016832
18,76.5054,1.57045,1.25605,1.37756,0.78021,0.61046,0.71593,0.36693,1.74888,1.2836,1.47151,0.0016634,0.0016634,0.0016634
19,80.3223,1.54279,1.24463,1.35854,0.7702,0.5991,0.68403,0.3524,1.70105,1.29847,1.44748,0.0016436,0.0016436,0.0016436
20,84.0035,1.56568,1.26804,1.35708,0.73464,0.60225,0.68664,0.30974,1.89629,1.35534,1.54864,0.0016238,0.0016238,0.0016238
21,87.7496,1.56202,1.23079,1.37519,0.69351,0.53801,0.60935,0.27707,1.88089,1.48092,1.5432,0.001604,0.001604,0.001604
22,91.4902,1.54949,1.2264,1.37532,0.73793,0.53181,0.63289,0.28542,1.92519,1.46768,1.55964,0.0015842,0.0015842,0.0015842
23,95.3772,1.50707,1.18926,1.33974,0.69104,0.58853,0.64067,0.30292,1.80358,1.5081,1.50315,0.0015644,0.0015644,0.0015644
24,99.1345,1.51737,1.17299,1.34384,0.73515,0.58044,0.65508,0.33767,1.74508,1.35063,1.46261,0.0015446,0.0015446,0.0015446
25,102.846,1.51364,1.18178,1.34614,0.65876,0.55818,0.60846,0.27433,1.93076,1.45888,1.5909,0.0015248,0.0015248,0.0015248
26,106.659,1.50608,1.1523,1.33979,0.74193,0.61551,0.68528,0.33908,1.78761,1.28269,1.49798,0.001505,0.001505,0.001505
27,110.412,1.51922,1.16385,1.36153,0.73582,0.59865,0.68378,0.32928,1.82526,1.27895,1.52456,0.0014852,0.0014852,0.0014852
28,114.174,1.57565,1.19036,1.37936,0.81102,0.55001,0.68582,0.35748,1.70962,1.26373,1.45013,0.0014654,0.0014654,0.0014654
29,117.875,1.54927,1.1953,1.35992,0.79422,0.63131,0.71869,0.34222,1.82054,1.23671,1.50715,0.0014456,0.0014456,0.0014456
30,121.622,1.48985,1.12085,1.32307,0.78205,0.65093,0.72291,0.37188,1.72979,1.17899,1.44268,0.0014258,0.0014258,0.0014258
31,125.381,1.51711,1.11604,1.35077,0.76366,0.60877,0.70704,0.35133,1.77233,1.226,1.48046,0.001406,0.001406,0.001406
32,129.191,1.47309,1.08536,1.31713,0.75478,0.65093,0.72066,0.34625,1.83328,1.20084,1.50291,0.0013862,0.0013862,0.0013862
33,132.962,1.4781,1.10132,1.32315,0.75904,0.65599,0.71874,0.33201,1.87019,1.23034,1.53644,0.0013664,0.0013664,0.0013664
34,136.635,1.45386,1.0792,1.31072,0.78981,0.6054,0.70794,0.34837,1.80623,1.25539,1.5132,0.0013466,0.0013466,0.0013466
35,140.319,1.48923,1.09061,1.34055,0.78429,0.63151,0.72013,0.36651,1.72838,1.18694,1.46952,0.0013268,0.0013268,0.0013268
36,144.082,1.47762,1.0635,1.33352,0.71276,0.67116,0.71096,0.35741,1.75164,1.23092,1.46063,0.001307,0.001307,0.001307
37,147.792,1.46974,1.07246,1.32512,0.78384,0.61214,0.70764,0.32986,1.87655,1.24444,1.54034,0.0012872,0.0012872,0.0012872
38,151.487,1.48694,1.07043,1.32368,0.76538,0.63744,0.71647,0.3444,1.81554,1.18156,1.47987,0.0012674,0.0012674,0.0012674
39,155.17,1.45838,1.06764,1.30864,0.77867,0.65262,0.73191,0.3721,1.78934,1.12965,1.48168,0.0012476,0.0012476,0.0012476
40,158.953,1.47288,1.05502,1.32396,0.78593,0.64387,0.72335,0.36268,1.77027,1.15211,1.48126,0.0012278,0.0012278,0.0012278
41,162.762,1.45154,1.0404,1.31238,0.75545,0.63744,0.71723,0.34203,1.78882,1.21826,1.50388,0.001208,0.001208,0.001208
42,166.47,1.42212,1.01422,1.30193,0.77356,0.6543,0.73379,0.36696,1.76391,1.17693,1.47419,0.0011882,0.0011882,0.0011882
43,170.172,1.40753,1.00726,1.29141,0.72335,0.65936,0.71182,0.31174,1.977,1.22428,1.61525,0.0011684,0.0011684,0.0011684
44,173.897,1.40631,0.99741,1.28352,0.76495,0.65767,0.72083,0.36351,1.7431,1.17631,1.47275,0.0011486,0.0011486,0.0011486
45,177.641,1.41503,1.00178,1.29065,0.75805,0.65599,0.72911,0.36678,1.7671,1.1391,1.48702,0.0011288,0.0011288,0.0011288
46,181.313,1.38204,0.99078,1.27197,0.83266,0.59022,0.71517,0.32779,1.96035,1.2229,1.5998,0.001109,0.001109,0.001109
47,185.018,1.38771,0.98819,1.27843,0.77304,0.68351,0.74951,0.36566,1.80551,1.13231,1.51092,0.0010892,0.0010892,0.0010892
48,188.737,1.39647,0.97567,1.29273,0.76488,0.68971,0.74736,0.37381,1.79735,1.13537,1.49209,0.0010694,0.0010694,0.0010694
49,192.44,1.36756,0.94906,1.27017,0.79154,0.6796,0.74296,0.36222,1.8483,1.16769,1.53134,0.0010496,0.0010496,0.0010496
50,196.215,1.33252,0.93409,1.24654,0.76498,0.65093,0.72622,0.36347,1.79235,1.15956,1.491,0.0010298,0.0010298,0.0010298
51,199.953,1.36164,0.96263,1.26626,0.7158,0.63709,0.7025,0.33875,1.83461,1.21811,1.55162,0.00101,0.00101,0.00101
52,203.61,1.37924,0.94988,1.27456,0.71964,0.64924,0.70652,0.37708,1.67433,1.16585,1.41065,0.0009902,0.0009902,0.0009902
53,207.366,1.32994,0.94566,1.24678,0.80539,0.57336,0.6833,0.35163,1.7498,1.24129,1.45835,0.0009704,0.0009704,0.0009704
54,211.056,1.33748,0.93355,1.24585,0.76635,0.63744,0.71527,0.36599,1.7227,1.16669,1.45734,0.0009506,0.0009506,0.0009506
55,214.762,1.30387,0.91571,1.22856,0.78132,0.65261,0.721,0.37553,1.69126,1.14231,1.43876,0.0009308,0.0009308,0.0009308
56,218.476,1.36916,0.93822,1.25392,0.7581,0.65003,0.72015,0.36506,1.72024,1.15064,1.43415,0.000911,0.000911,0.000911
57,222.16,1.30762,0.91643,1.2293,0.78064,0.63611,0.7282,0.38687,1.68924,1.12143,1.42644,0.0008912,0.0008912,0.0008912
58,225.84,1.3292,0.91416,1.24911,0.77229,0.67622,0.7362,0.39268,1.69162,1.09712,1.43882,0.0008714,0.0008714,0.0008714
59,229.621,1.32308,0.89137,1.23993,0.78029,0.66105,0.74367,0.39263,1.67699,1.08301,1.42068,0.0008516,0.0008516,0.0008516
60,233.284,1.27141,0.87435,1.21033,0.82577,0.63069,0.73311,0.39297,1.64737,1.08692,1.39848,0.0008318,0.0008318,0.0008318
61,237.008,1.30112,0.86848,1.22367,0.80564,0.62226,0.70473,0.35125,1.78934,1.16993,1.47435,0.000812,0.000812,0.000812
62,240.697,1.29545,0.88075,1.22651,0.7638,0.66779,0.72805,0.37914,1.66645,1.08051,1.43879,0.0007922,0.0007922,0.0007922
63,244.367,1.28999,0.86304,1.23151,0.75133,0.69815,0.73402,0.37143,1.72739,1.0811,1.47126,0.0007724,0.0007724,0.0007724
64,248.095,1.29743,0.87848,1.22676,0.75558,0.65767,0.72307,0.39351,1.6242,1.05507,1.41263,0.0007526,0.0007526,0.0007526
65,251.776,1.28628,0.85942,1.21496,0.74989,0.6573,0.71846,0.37612,1.6955,1.05856,1.45912,0.0007328,0.0007328,0.0007328
66,255.488,1.20991,0.82634,1.18288,0.77295,0.64924,0.7382,0.39381,1.66491,1.061,1.42633,0.000713,0.000713,0.000713
67,259.212,1.27344,0.83121,1.21774,0.75663,0.64924,0.72485,0.3839,1.67538,1.06251,1.46449,0.0006932,0.0006932,0.0006932
68,263.004,1.24473,0.83162,1.19924,0.78545,0.64924,0.73018,0.38385,1.68055,1.05836,1.44755,0.0006734,0.0006734,0.0006734
69,266.677,1.23138,0.81402,1.19455,0.78557,0.64755,0.7289,0.3919,1.6865,1.07292,1.4349,0.0006536,0.0006536,0.0006536
70,270.39,1.2073,0.80014,1.17723,0.72163,0.68297,0.7225,0.39,1.69793,1.08271,1.44779,0.0006338,0.0006338,0.0006338
71,274.201,1.22299,0.81313,1.18266,0.77086,0.65599,0.73044,0.36977,1.76818,1.08248,1.48461,0.000614,0.000614,0.000614
72,278.011,1.2624,0.81396,1.20646,0.78324,0.62764,0.7233,0.37955,1.72507,1.10713,1.48224,0.0005942,0.0005942,0.0005942
73,281.831,1.22782,0.79872,1.17806,0.80139,0.6192,0.72336,0.37819,1.71189,1.15069,1.47913,0.0005744,0.0005744,0.0005744
74,285.698,1.30111,0.83086,1.21789,0.76402,0.63744,0.70328,0.37737,1.70552,1.12987,1.44659,0.0005546,0.0005546,0.0005546
75,289.468,1.24485,0.8176,1.19636,0.84127,0.61046,0.72916,0.38015,1.69571,1.10482,1.45907,0.0005348,0.0005348,0.0005348
76,293.292,1.20495,0.80078,1.17797,0.82008,0.61383,0.71334,0.36642,1.72359,1.14267,1.45923,0.000515,0.000515,0.000515
77,297.336,1.20724,0.79912,1.18569,0.79099,0.62226,0.72147,0.3829,1.69869,1.1207,1.45513,0.0004952,0.0004952,0.0004952
78,301.334,1.2227,0.78902,1.17973,0.74747,0.65936,0.718,0.37869,1.70623,1.09733,1.46831,0.0004754,0.0004754,0.0004754
79,305.144,1.21861,0.78185,1.1782,0.76314,0.66779,0.72834,0.37233,1.73622,1.09052,1.46582,0.0004556,0.0004556,0.0004556
80,308.855,1.17254,0.75339,1.15367,0.77164,0.67285,0.73385,0.38794,1.66083,1.07718,1.4327,0.0004358,0.0004358,0.0004358
81,312.655,1.19069,0.77208,1.16757,0.78419,0.67404,0.74007,0.39128,1.67773,1.08887,1.41326,0.000416,0.000416,0.000416
82,316.538,1.17357,0.76568,1.16324,0.78487,0.65936,0.73684,0.38822,1.66349,1.07117,1.42893,0.0003962,0.0003962,0.0003962
83,320.359,1.17426,0.75841,1.16275,0.81414,0.65599,0.74333,0.39621,1.65807,1.04047,1.41764,0.0003764,0.0003764,0.0003764
84,324.08,1.13667,0.74229,1.13945,0.75435,0.68803,0.74437,0.39756,1.6712,1.0348,1.43916,0.0003566,0.0003566,0.0003566
85,327.891,1.1326,0.74615,1.14314,0.79204,0.6796,0.75556,0.3995,1.67998,1.04586,1.45128,0.0003368,0.0003368,0.0003368
86,331.841,1.15395,0.74672,1.15677,0.79151,0.66779,0.7486,0.39716,1.69803,1.04547,1.45244,0.000317,0.000317,0.000317
87,335.558,1.14291,0.73341,1.14135,0.75976,0.67729,0.74245,0.39549,1.67796,1.05652,1.45531,0.0002972,0.0002972,0.0002972
88,339.346,1.15655,0.7477,1.15326,0.74741,0.69477,0.74099,0.39262,1.69838,1.06856,1.44156,0.0002774,0.0002774,0.0002774
89,343.177,1.12615,0.7256,1.13542,0.78507,0.6543,0.73785,0.39521,1.6877,1.07504,1.45,0.0002576,0.0002576,0.0002576
90,346.98,1.11781,0.7131,1.12729,0.81613,0.64081,0.74093,0.39204,1.67355,1.07768,1.44749,0.0002378,0.0002378,0.0002378
91,376.57,1.08175,0.67586,1.09618,0.7988,0.6494,0.732,0.38729,1.68023,1.08134,1.44745,0.000218,0.000218,0.000218
92,380.397,1.06165,0.65178,1.09006,0.78311,0.65936,0.73082,0.38666,1.6845,1.09307,1.45811,0.0001982,0.0001982,0.0001982
93,384.172,1.0554,0.64454,1.08316,0.76325,0.67454,0.72953,0.38836,1.68494,1.09838,1.46516,0.0001784,0.0001784,0.0001784
94,387.891,1.0552,0.64349,1.0842,0.78696,0.65406,0.72864,0.38924,1.671,1.08616,1.45328,0.0001586,0.0001586,0.0001586
95,391.616,1.04469,0.63923,1.07514,0.76145,0.67821,0.73916,0.39363,1.67447,1.07946,1.45699,0.0001388,0.0001388,0.0001388
96,395.394,1.03311,0.63225,1.07596,0.76589,0.6796,0.7331,0.39364,1.67897,1.05458,1.47188,0.000119,0.000119,0.000119
97,399.133,1.02416,0.63074,1.07297,0.7735,0.67791,0.73868,0.39405,1.67623,1.04591,1.4715,9.92e-05,9.92e-05,9.92e-05
98,402.93,1.02297,0.63062,1.07483,0.77084,0.69202,0.74418,0.39335,1.67332,1.04705,1.46582,7.94e-05,7.94e-05,7.94e-05
99,406.737,1.00274,0.62293,1.05943,0.76988,0.68267,0.74126,0.39389,1.67917,1.05353,1.46243,5.96e-05,5.96e-05,5.96e-05
100,410.451,1.02465,0.63752,1.07407,0.7623,0.68297,0.7422,0.39435,1.67299,1.05474,1.46277,3.98e-05,3.98e-05,3.98e-05
